"ID","Idade","Renda","Regiao","Genero","seguro auto","seguro vida Emp","seguro vida PF","Seguro Residencial","Investimento Fundos_cambiais","Investimento Fundos_commodities","Investimento LCI","Investimento LCA","Investimento Poupanca","Investimento Fundos Multimercado","Investimento Tesouro Direto","Financiamento Casa","Financiamento Carro","Emprestimo _pessoal","Emprestimo _consignado","Emprestimo _limite_especial","Emprestimo _educacao","Emprestimo _viagem","Investimento CDB","Investimento Fundos","RECOMMENDATION_1","CONFIDENCE_1","RECOMMENDATION_2","CONFIDENCE_2","RECOMMENDATION_3","CONFIDENCE_3"
"2496.00","49.796","7761.929","SE","0.00","F","F","F","T","T","T","T","T","T","F","F","F","F","F","F","F","F","F","T","T",,,,,,
"2525.00","32.802","6529.289","SE","1.00","F","F","F","T","T","F","F","T","T","F","T","F","F","F","F","F","F","T","F","F","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151",,
"2527.00","38.741","6449.811","SE","1.00","F","T","F","F","F","F","F","F","T","F","T","F","F","T","F","F","F","F","F","F","Seguro Residencial","0.811143",,,,
"2530.00","28.66","7966.117","SE","1.00","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F","F","T","F","Emprestimo _pessoal","0.850508","Emprestimo _consignado","0.83672",,
"2533.00","46.689","6767.314","SE","1.00","F","F","F","F","T","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","Investimento LCI","0.960196","Investimento Poupanca","0.920938",,
"2541.00","35.367","7055.38","SE","1.00","F","F","F","F","F","F","T","T","T","F","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.928339","Investimento Fundos_cambiais","0.912595",,
"2558.00","32.26","7933.481","NE","0.00","F","F","T","F","F","F","F","T","F","F","F","F","F","F","F","F","T","T","F","F","Investimento Fundos","0.956419","Investimento CDB","0.953475","Seguro Residencial","0.871907"
"2584.00","29.889","7302.725","SE","0.00","F","T","F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",,,,,,
"2594.00","34.648","7308.458","SE","0.00","T","T","T","T","F","F","F","F","T","F","F","T","T","T","T","T","F","F","T","F",,,,,,
"2599.00","41.119","8380.441","CO","0.00","F","F","T","F","T","T","T","T","T","T","T","F","F","T","F","F","F","F","F","F","Seguro Residencial","0.882474","seguro vida Emp","0.828179","seguro auto","0.826804"
"2650.00","25.493","7697.757","SE","0.00","T","T","T","T","F","F","F","F","T","F","F","F","F","T","T","T","T","T","T","T",,,,,,
"2667.00","26.735","7974.263","S","0.00","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","T","F",,,,,,
"2673.00","48.735","7736.359","SE","1.00","F","F","F","T","F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F",,,,,,
"2685.00","22.067","6783.485","SE","1.00","F","F","F","F","F","F","T","F","F","T","T","F","F","F","F","F","F","F","F","T","Investimento CDB","0.803087",,,,
"2690.00","44.544","6508.767","SE","1.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"2699.00","33.21","5455.523","CO","1.00","T","T","T","T","T","T","T","T","T","T","F","F","F","F","F","F","F","F","T","T",,,,,,
"2704.00","40.749","8797.114","SE","0.00","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"2712.00","19.054","7774.481","SE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"2717.00","47.653","7434.305","CO","0.00","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"2723.00","41.412","7722.858","SE","1.00","T","T","T","T","F","T","F","F","F","F","F","F","T","F","F","F","F","F","T","F",,,,,,
"2725.00","44.427","9002.212","S","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"2725.00","44.427","9002.212","S","0.00","F","F","F","F","F","F","F","F","T","F","F","T","T","T","T","T","F","F","F","F",,,,,,
"2725.00","44.427","9002.212","S","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"2725.00","44.427","9002.212","S","0.00","F","F","F","F","F","F","F","F","T","F","F","T","T","T","T","T","F","F","F","F",,,,,,
"2725.00","36.789","7388.73","CO","0.00","T","T","T","T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"2725.00","36.789","7388.73","CO","0.00","T","T","T","T","F","F","F","F","T","F","F","T","T","T","T","T","F","F","F","F",,,,,,
"2725.00","36.789","7388.73","CO","0.00","T","T","T","T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"2725.00","36.789","7388.73","CO","0.00","T","T","T","T","F","F","F","F","T","F","F","T","T","T","T","T","F","F","F","F",,,,,,
"2727.00","34.346","7909.827","N","1.00","F","T","F","T","T","T","T","T","T","T","T","F","F","F","F","F","F","F","T","F","seguro vida PF","0.894459","seguro auto","0.891161",,
"2747.00","57.218","8784.95","NE","0.00","T","T","T","T","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","F",,,,,,
"2751.00","23.646","6405.405","S","1.00","T","F","F","F","T","T","F","F","T","F","F","F","F","T","F","F","F","F","T","T","Investimento LCI","0.960905","Investimento LCA","0.840717",,
"2763.00","48.621","8644.16","SE","0.00","F","F","F","F","F","F","T","F","T","F","T","F","F","F","F","F","T","T","F","F","Investimento Fundos","0.956419","Investimento CDB","0.953475",,
"2769.00","41.158","5991.072","SE","1.00","T","T","T","T","F","F","T","F","T","F","F","T","T","T","T","T","T","F","T","F","Investimento Fundos","0.900164","Emprestimo _viagem","0.883252","Investimento Fundos_commodities","0.831425"
"2777.00","55.565","6896.806","CO","1.00","F","F","F","F","F","T","T","F","F","F","F","F","T","F","F","F","F","F","F","F","Investimento Fundos_cambiais","0.866924",,,,
"2795.00","53.057","7997.019","S","0.00","T","T","T","T","T","F","F","T","T","T","T","F","T","F","F","F","F","F","F","F","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151",,
"2797.00","24.339","54466.00","SE","0.00","T","T","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","Seguro Residencial","0.9496","seguro vida PF","0.942301",,
"2799.00","32.566","8339.815","N","1.00","F","T","T","F","T","T","F","F","F","T","F","F","T","F","F","F","F","F","F","F","Seguro Residencial","0.969922","seguro auto","0.959306","Investimento LCI","0.866924"
"2806.00","33.606","7204.876","NE","1.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"2821.00","34.268","8139.373","SE","1.00","T","T","T","T","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"2823.00","35.229","8384.078","N","1.00","F","T","F","F","T","T","F","F","F","T","F","T","F","F","F","F","F","F","F","F","Investimento LCI","0.866924",,,,
"2829.00","20.128","7464.753","SE","1.00","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","T","F","F","Investimento Fundos_commodities","0.887491",,,,
"2843.00","39.295","8284.736","SE","1.00","F","F","F","T","F","F","F","T","T","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"2852.00","43.182","7370.234","S","1.00","F","T","F","F","T","T","T","F","F","F","F","F","F","F","F","F","T","T","T","T",,,,,,
"2875.00","30.002","6446.969","CO","1.00","T","T","T","T","T","T","T","T","T","T","F","F","T","F","F","T","F","F","T","T","Emprestimo _pessoal","0.850508","Emprestimo _consignado","0.83672",,
"2880.00","34.101","6431.448","SE","0.00","T","F","F","T","F","F","T","F","F","F","F","F","F","T","F","F","F","F","F","F","seguro vida PF","0.950225","seguro vida Emp","0.944348",,
"2881.00","30.187","5737.53","S","0.00","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"2890.00","18.661","8431.78","NE","0.00","F","F","F","T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",,,,,,
"2899.00","43.656","6348.944","NE","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"2900.00","51.043","6337.539","SE","0.00","F","F","F","F","T","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"2905.00","40.542","7054.142","SE","1.00","F","T","F","F","F","F","T","T","T","F","T","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.928339","Investimento Fundos_cambiais","0.912595",,
"2907.00","38.486","5690.776","SE","1.00","F","T","F","F","T","T","T","F","T","F","F","F","T","F","F","F","T","T","T","T","Investimento LCA","0.882011",,,,
"2933.00","39.951","7422.049","SE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"2942.00","23.462","8045.269","SE","0.00","F","F","F","F","F","F","T","F","F","F","F","F","T","F","F","F","F","T","T","F",,,,,,
"2950.00","47.059","7018.885","SE","1.00","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"2952.00","24.442","7779.073","CO","0.00","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F",,,,,,
"2986.00","44.397","7670.439","CO","1.00","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"2989.00","28.489","8590.009","S","1.00","T","F","F","F","T","T","T","F","F","F","F","F","F","F","F","F","T","T","T","T",,,,,,
"2999.00","37.184","7752.321","SE","0.00","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F","F","F","F",,,,,,
"3010.00","33.089","8468.681","SE","1.00","T","T","T","T","F","F","F","F","F","T","T","F","F","T","T","T","T","T","T","T",,,,,,
"3015.00","27.464","7315.568","CO","0.00","F","F","F","F","T","F","T","T","T","F","F","F","F","T","T","T","T","T","T","T","Investimento Fundos_commodities","0.991672",,,,
"3049.00","45.849","8178.714","S","1.00","F","F","F","F","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F",,,,,,
"3058.00","60.108","7312.675","NE","0.00","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"3059.00","32.767","8755.007","S","1.00","F","F","F","F","T","T","F","T","T","F","T","F","F","F","F","F","F","F","F","F","Investimento LCI","0.986975",,,,
"3061.00","27.905","8279.218","CO","0.00","F","T","T","T","F","F","F","F","F","F","F","T","T","T","T","T","F","F","T","F","seguro auto","0.987231",,,,
"3085.00","30.154","7227.446","S","0.00","T","T","T","T","F","F","F","F","T","F","T","F","T","F","F","F","F","F","F","F",,,,,,
"3090.00","24.201","6780.328","SE","1.00","F","F","F","F","T","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"3122.00","34.333","8219.888","S","1.00","F","F","F","F","F","T","T","F","F","F","T","F","F","T","T","T","T","T","T","T","Investimento Fundos_cambiais","0.956314","Investimento Poupanca","0.853418",,
"3123.00","48.93","6799.625","NE","0.00","F","F","F","F","T","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F",,,,,,
"3128.00","33.749","9030.433","SE","0.00","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F","T","T","T","Emprestimo _educacao","0.887269","Investimento Fundos_commodities","0.861494","Investimento LCI","0.856418"
"3151.00","29.902","7816.169","S","0.00","T","T","T","T","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T","F",,,,,,
"3160.00","34.142","7254.294","NE","1.00","T","F","F","F","T","T","T","T","T","F","F","F","F","F","F","F","F","F","T","T",,,,,,
"3185.00","21.348","6876.852","SE","1.00","T","T","T","T","F","F","F","F","T","F","T","F","F","T","T","T","T","T","T","T",,,,,,
"3186.00","49.196","7336.593","S","0.00","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.853232","Investimento Fundos_cambiais","0.840419",,
"3193.00","22.436","8198.325","S","1.00","F","T","F","F","T","T","T","F","F","F","F","F","T","F","F","F","T","T","T","T",,,,,,
"3199.00","40.80","7193.709","SE","1.00","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"3200.00","30.952","7116.12","CO","0.00","T","T","T","T","F","F","F","F","F","F","F","T","T","T","T","T","F","F","T","F",,,,,,
"3216.00","56.37","7679.964","SE","1.00","T","T","T","T","T","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"3237.00","56.527","8328.762","SE","1.00","F","F","F","T","F","T","T","T","F","F","F","F","T","F","F","T","F","F","T","F","Investimento Fundos_cambiais","0.949838","Investimento Poupanca","0.92233","Emprestimo _pessoal","0.850508"
"3256.00","39.21","6273.503","CO","0.00","T","T","T","T","T","T","T","T","T","F","F","F","F","F","F","F","F","T","T","T","Emprestimo _educacao","0.887269",,,,
"3257.00","56.387","6404.004","NE","0.00","T","T","T","T","T","T","F","F","F","T","T","F","F","F","F","F","F","F","F","F","Investimento LCI","0.944046","Investimento Poupanca","0.855811","Investimento LCA","0.805595"
"3262.00","35.602","7507.935","NE","1.00","F","F","F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","T","F","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"3270.00","26.524","7098.839","N","0.00","F","F","F","T","F","F","F","F","F","F","T","F","T","F","F","F","F","T","T","F",,,,,,
"3288.00","49.40","8552.351","CO","0.00","T","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"3302.00","32.653","7387.193","NE","0.00","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"3311.00","55.426","8837.999","CO","1.00","F","F","F","F","F","F","F","F","T","T","T","F","T","F","F","F","F","F","T","F",,,,,,
"3317.00","28.951","9189.843","S","1.00","T","T","T","T","F","F","F","F","T","F","T","F","T","T","T","T","T","T","T","T",,,,,,
"3323.00","46.948","6499.035","CO","0.00","F","F","T","F","T","T","T","T","T","F","F","F","F","F","F","F","F","F","T","T","Seguro Residencial","0.882474","seguro vida Emp","0.828179","seguro auto","0.826804"
"3326.00","42.814","7855.615","NE","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"3327.00","29.787","7460.802","SE","1.00","F","F","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"3329.00","44.832","5632.308","SE","0.00","T","F","F","T","F","F","F","F","T","F","T","T","F","T","F","F","F","F","T","F","seguro vida PF","0.953814","seguro vida Emp","0.945416",,
"3339.00","30.151","7209.837","SE","0.00","F","F","F","F","T","F","F","F","T","T","F","F","F","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.819101","Investimento LCI","0.810674",,
"3377.00","32.197","7923.668","SE","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F",,,,,,
"3384.00","48.296","9070.776","SE","1.00","F","T","F","T","F","F","F","T","T","F","F","F","F","T","T","T","T","T","T","T","seguro vida PF","0.894459","seguro auto","0.891161",,
"3391.00","47.077","7298.559","SE","1.00","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"3396.00","35.104","8510.661","SE","1.00","F","F","F","T","T","T","T","F","F","F","F","F","T","F","F","F","T","T","T","T",,,,,,
"3405.00","35.106","7357.066","NE","1.00","F","F","F","F","F","F","F","T","F","F","F","F","F","T","F","F","F","T","T","F",,,,,,
"3416.00","39.852","7082.27","CO","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"3422.00","42.835","8522.927","S","1.00","F","F","F","F","F","F","F","F","F","T","T","F","T","F","F","F","F","T","T","F",,,,,,
"3435.00","18.403","8255.708","SE","0.00","T","T","T","T","F","F","T","F","F","F","F","F","T","F","F","F","F","F","F","F",,,,,,
"3476.00","60.177","8918.171","SE","1.00","T","T","T","T","F","F","T","F","F","F","T","T","T","T","T","T","F","F","T","F",,,,,,
"3479.00","44.953","8559.715","SE","1.00","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"3499.00","27.615","7648.459","SE","1.00","T","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F",,,,,,
"3522.00","27.064","8581.761","NE","0.00","T","T","T","T","T","T","T","T","T","T","T","F","T","T","T","T","F","F","T","F",,,,,,
"3526.00","35.834","7319.82","SE","0.00","F","T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.831425","Investimento Fundos_cambiais","0.820611",,
"3531.00","47.65","7112.793","CO","1.00","T","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T","F",,,,,,
"3534.00","28.345","6222.496","SE","1.00","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","T","T",,,,,,
"3541.00","36.89","6956.347","S","0.00","F","F","T","F","T","F","T","F","T","F","T","F","F","T","F","F","F","F","T","F","Investimento Fundos_commodities","0.949749","Seguro Residencial","0.882474","Investimento LCA","0.844724"
"3559.00","61.147","8536.841","N","1.00","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"3561.00","62.437","7997.307","CO","0.00","F","T","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F","T","T","F",,,,,,
"3607.00","31.167","6946.613","SE","1.00","F","F","F","F","T","T","T","T","T","T","T","F","F","F","F","F","F","F","F","F",,,,,,
"3610.00","43.741","7921.776","NE","0.00","T","T","T","T","T","F","F","F","T","F","T","T","T","T","T","T","F","F","F","F",,,,,,
"3628.00","33.065","7540.067","SE","1.00","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","T","Investimento CDB","0.803087",,,,
"3630.00","52.548","8452.812","SE","0.00","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F",,,,,,
"3646.00","27.385","6444.147","CO","1.00","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"3670.00","35.616","8278.65","S","1.00","F","T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F","T","Investimento Fundos_commodities","0.83139","Investimento Poupanca","0.826009","Investimento Fundos_cambiais","0.820179"
"3673.00","28.47","8603.215","NE","1.00","F","F","F","F","T","F","T","F","F","T","T","F","T","F","F","T","F","F","F","F","Investimento Fundos_commodities","0.936655","Investimento Poupanca","0.845552","Investimento LCA","0.802847"
"3675.00","22.986","6152.767","S","1.00","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","T","T","Investimento LCI","0.826283","Investimento Fundos_cambiais","0.822335",,
